compound_id,smiles,cnn_affinity,type,has_smiles,drug_name,final_smiles
fda_1473,BESIFLOXACIN,5.57413101,FDA,False,BESIFLOXACIN,
fda_1076,PAROMOMYCIN,2.88108945,FDA,False,PAROMOMYCIN,
fda_1323,DEXPANTHENOL,2.58386731,FDA,False,DEXPANTHENOL,
fda_1787,_c001,5.6262908,FDA,False,,
fda_1498,ULIPRISTAL ACETATE,5.78613424,FDA,False,ULIPRISTAL ACETATE,
fda_1555,_c001,3.39420509,FDA,False,,
fda_1683,_c001,4.68897486,FDA,False,,
fda_1319,HYDROXYAMPHETAMINE,3.97407818,FDA,False,HYDROXYAMPHETAMINE,
fda_1437,AMBRISENTAN,4.55749941,FDA,False,AMBRISENTAN,
fda_1274,TILUDRONATE,4.49648285,FDA,False,TILUDRONATE,
fda_1159,AMINOGLUTETHIMIDE,4.01370955,FDA,False,AMINOGLUTETHIMIDE,
fda_1581,_c001,7.02369452,FDA,False,,
fda_1434,FOSAPREPITANT,5.49073029,FDA,False,FOSAPREPITANT,
fda_1719,_c001,3.8103478,FDA,False,,
fda_1547,_c001,5.31247568,FDA,False,,
fda_129,PHENYTOIN,4.65764093,FDA,False,PHENYTOIN,
fda_1601,_c001,4.71198082,FDA,False,,
fda_1250,DOXAZOSIN,4.87354803,FDA,False,DOXAZOSIN,
fda_1756,_c001,3.50728154,FDA,False,,
fda_1814,_c001,3.05424404,FDA,False,,
fda_1646,_c001,3.11229801,FDA,False,,
fda_1316,BENZOYL PEROXIDE,3.36206794,FDA,False,BENZOYL PEROXIDE,
fda_1618,_c001,5.67005301,FDA,False,,
fda_1260,LEVOMETHADYL ACETATE,5.37525415,FDA,False,LEVOMETHADYL ACETATE,
fda_1102,WARFARIN,4.46008682,FDA,False,WARFARIN,
fda_1449,Molecule-1,3.58196831,FDA,True,,Molecule-1
fda_1297,PEMETREXED,5.58744574,FDA,False,PEMETREXED,
fda_1183,SUPROFEN,4.63130379,FDA,False,SUPROFEN,
fda_1399,MESALAMINE,2.90608859,FDA,False,MESALAMINE,
fda_1830,M MIDOSTAURIN,5.0859828,FDA,False,MIDOSTAURIN,
fda_1735,_c001,5.99825716,FDA,False,,
fda_157,CHLOROPROCAINE,3.20567513,FDA,False,CHLOROPROCAINE,
fda_1813,_c001,3.29858518,FDA,False,,
fda_1715,_c001,4.38241339,FDA,False,,
fda_1074,STREPTOMYCIN,3.75947571,FDA,False,STREPTOMYCIN,
fda_1214,BENZTROPINE,4.26593781,FDA,False,BENZTROPINE,
fda_1412,CALCIPOTRIENE,6.08589697,FDA,False,CALCIPOTRIENE,
fda_1056,_c001,6.21071863,FDA,False,,
fda_1645,_c001,3.53380275,FDA,False,,
fda_1407,Molecule-1,4.72195292,FDA,True,,Molecule-1
fda_1145,BUPIVACAINE,3.68517661,FDA,False,BUPIVACAINE,
fda_1079,CANDICIDIN,6.80928564,FDA,False,CANDICIDIN,
fda_1032,CEFTIZOXIME,4.38452387,FDA,False,CEFTIZOXIME,
fda_1098,PROMETHAZINE,4.07471752,FDA,False,PROMETHAZINE,
fda_1196,CARVEDILOL,4.05035257,FDA,False,CARVEDILOL,
fda_104,CHLOROTRIANISENE,4.88617086,FDA,False,CHLOROTRIANISENE,
fda_1401,HISTRELIN,6.94086838,FDA,False,HISTRELIN,
fda_1064,_c001,6.05012131,FDA,False,,
fda_1225,MESORIDAZINE,5.19237566,FDA,False,MESORIDAZINE,
fda_1237,NICOTINE,2.76339698,FDA,False,NICOTINE,
fda_165,ETHINAMATE,3.54969859,FDA,False,ETHINAMATE,
fda_1543,_c001,4.64663076,FDA,False,,
fda_1603,_c001,5.05959463,FDA,False,,
fda_1040,AZTREONAM,4.31805277,FDA,False,AZTREONAM,
fda_1303,SORAFENIB,5.11755323,FDA,False,SORAFENIB,
fda_1025,CEFOTAXIME,4.43686342,FDA,False,CEFOTAXIME,
fda_1794,_c001,4.28344917,FDA,False,,
fda_1754,_c001,4.04674339,FDA,False,,
fda_1138,OXAZEPAM,3.94227242,FDA,False,OXAZEPAM,
fda_18,ETHINYL ESTRADIOL,5.42335176,FDA,False,ETHINYL ESTRADIOL,
fda_1232,Molecule-1,4.52045393,FDA,True,,Molecule-1
fda_1708,_c001,5.15598679,FDA,False,,
fda_1229,TERBUTALINE,3.2669735,FDA,False,TERBUTALINE,
fda_1003,CEPHALEXIN,3.79396176,FDA,False,CEPHALEXIN,
fda_1592,_c001,5.65839815,FDA,False,,
fda_1572,_c001,5.30189753,FDA,False,,
fda_1663,_c001,3.61006737,FDA,False,,
fda_1620,_c001,4.88072252,FDA,False,,
fda_1709,_c001,3.8883152,FDA,False,,
fda_1758,_c001,4.84959793,FDA,False,,
fda_1108,CLIDINIUM,4.67676592,FDA,False,CLIDINIUM,
fda_1699,_c001,6.02587938,FDA,False,,
fda_1818,_c001,5.73327017,FDA,False,,
fda_1599,_c001,5.24024773,FDA,False,,
fda_11,ESTRONE,4.96658564,FDA,False,ESTRONE,
fda_1637,_c001,4.18871355,FDA,False,,
fda_1811,_c001,5.61609888,FDA,False,,
fda_1383,DIFLORASONE DIACETATE,5.26732016,FDA,False,DIFLORASONE DIACETATE,
fda_1779,_c001,5.71925926,FDA,False,,
fda_1509,VANDETANIB,5.39506531,FDA,False,VANDETANIB,
fda_1429,ROTIGOTINE,3.94682384,FDA,False,ROTIGOTINE,
fda_1769,_c001,3.71075344,FDA,False,,
fda_1589,_c001,4.26466322,FDA,False,,
fda_1742,_c001,5.47134161,FDA,False,,
fda_1263,IBUTILIDE,4.69024467,FDA,False,IBUTILIDE,
fda_1822,_c001,5.33389235,FDA,False,,
fda_1416,PHENYLBUTYRATE,4.04722977,FDA,False,PHENYLBUTYRATE,
fda_1442,DIFLUPREDNATE,5.58651876,FDA,False,DIFLUPREDNATE,
fda_1394,ALCLOMETASONE DIPROPIONATE,5.26364183,FDA,False,ALCLOMETASONE DIPROPIONATE,
fda_1468,ISOETHARINE,3.34920001,FDA,False,ISOETHARINE,
fda_1165,SULCONAZOLE,5.13706732,FDA,False,SULCONAZOLE,
fda_1452,FESOTERODINE,4.77759171,FDA,False,FESOTERODINE,
fda_1012,VIDARABINE,3.26997757,FDA,False,VIDARABINE,
fda_177,HYDROXYAMPHETAMINE,3.08051014,FDA,False,HYDROXYAMPHETAMINE,
fda_1080,PRAMOXINE,3.95907402,FDA,False,PRAMOXINE,
fda_1424,UNOPROSTONE ISOPROPYL,6.05131006,FDA,False,UNOPROSTONE ISOPROPYL,
fda_1209,PRIMAQUINE,3.55998158,FDA,False,PRIMAQUINE,
fda_1464,CYCLOTHIAZIDE,5.20062065,FDA,False,CYCLOTHIAZIDE,
fda_1154,LORAZEPAM,5.02302456,FDA,False,LORAZEPAM,
fda_1819,_c001,6.11367226,FDA,False,,
fda_1099,BROMODIPHENHYDRAMINE,3.65985847,FDA,False,BROMODIPHENHYDRAMINE,
fda_1776,_c001,4.39670753,FDA,False,,
fda_110,HYDROCORTISONE VALERATE,5.3588562,FDA,False,HYDROCORTISONE VALERATE,
fda_1660,_c001,4.27650023,FDA,False,,
fda_1505,ERIBULIN,5.97780466,FDA,False,ERIBULIN,
fda_1173,ETODOLAC,4.39507103,FDA,False,ETODOLAC,
fda_1604,_c001,4.75036001,FDA,False,,
fda_1116,LUMEFANTRINE,4.64072275,FDA,False,LUMEFANTRINE,
fda_118,SUCCINYLCHOLINE,3.14934921,FDA,False,SUCCINYLCHOLINE,
fda_1273,EMEDASTINE,3.72274661,FDA,False,EMEDASTINE,
fda_1351,STANOZOLOL,5.61148453,FDA,False,STANOZOLOL,
fda_1648,_c001,5.43663979,FDA,False,,
fda_131,PHENINDIONE,3.65962791,FDA,False,PHENINDIONE,
fda_1602,_c001,4.80777407,FDA,False,,
fda_1552,_c001,3.72068596,FDA,False,,
fda_1091,DOXYLAMINE,3.40686011,FDA,False,DOXYLAMINE,
fda_1803,_c001,4.48276091,FDA,False,,
fda_1013,AMIKACIN,2.92015529,FDA,False,AMIKACIN,
fda_1576,_c001,5.88944817,FDA,False,,
fda_1611,_c001,3.25447774,FDA,False,,
fda_1298,DARIFENACIN,5.24171495,FDA,False,DARIFENACIN,
fda_1388,SARALASIN,6.09389114,FDA,False,SARALASIN,
fda_1459,TROGLITAZONE,4.95964289,FDA,False,TROGLITAZONE,
fda_1455,LACOSAMIDE,2.80403042,FDA,False,LACOSAMIDE,
fda_1071,EPIRUBICIN,4.35509443,FDA,False,EPIRUBICIN,
fda_1796,_c001,4.25588369,FDA,False,,
fda_1065,FOSFOMYCIN,3.43492889,FDA,False,FOSFOMYCIN,
fda_1750,_c001,3.98918724,FDA,False,,
fda_174,ETHCHLORVYNOL,3.25786471,FDA,False,ETHCHLORVYNOL,
fda_1340,METHYLPREDNISOLONE ACETATE,5.40675402,FDA,False,METHYLPREDNISOLONE ACETATE,
fda_1234,_c001,5.62769318,FDA,False,,
fda_102,BROMODIPHENHYDRAMINE,4.12314081,FDA,False,BROMODIPHENHYDRAMINE,
fda_1540,_c001,5.72905922,FDA,False,,
fda_1574,_c001,4.5285778,FDA,False,,
fda_1300,ATAZANAVIR,5.40055656,FDA,False,ATAZANAVIR,
fda_1127,CHLORTHALIDONE,5.24539709,FDA,False,CHLORTHALIDONE,
fda_141,RESERPINE,4.46043921,FDA,False,RESERPINE,
fda_1264,TOREMIFENE,5.0731225,FDA,False,TOREMIFENE,
fda_1722,_c001,3.40886402,FDA,False,,
fda_1608,_c001,4.63563776,FDA,False,,
fda_1224,MESORIDAZINE,5.09620047,FDA,False,MESORIDAZINE,
fda_1770,_c001,4.1436286,FDA,False,,
fda_1458,BENZYL ALCOHOL,3.60570216,FDA,False,BENZYL ALCOHOL,
fda_1843,TELOTRISTAT ETHYL,6.00391817,FDA,False,TELOTRISTAT ETHYL,
fda_1346,NANDROLONE DECANOATE,5.75486565,FDA,False,NANDROLONE DECANOATE,
fda_1242,PIRBUTEROL,3.04730582,FDA,False,PIRBUTEROL,
fda_1706,_c001,3.33157468,FDA,False,,
fda_1679,_c001,3.94101977,FDA,False,,
fda_1533,VISMODEGIB,5.933002,FDA,False,VISMODEGIB,
fda_1113,METHOCARBAMOL,2.67686176,FDA,False,METHOCARBAMOL,
fda_1831,NERATINIB,5.79231787,FDA,False,NERATINIB,
fda_1636,_c001,4.15396118,FDA,False,,
fda_1068,omega_1,6.69201136,FDA,True,,omega_1
fda_1341,TRIAMCINOLONE HEXACETONIDE,5.72384262,FDA,False,TRIAMCINOLONE HEXACETONIDE,
fda_1164,CARPROFEN,4.21298742,FDA,False,CARPROFEN,
fda_1493,PRASUGREL,4.57621765,FDA,False,PRASUGREL,
fda_12,DIETHYLSTILBESTROL,4.67038584,FDA,False,DIETHYLSTILBESTROL,
fda_1687,_c001,4.25596189,FDA,False,,
fda_1163,PINDOLOL,3.11070895,FDA,False,PINDOLOL,
fda_1526,RUXOLITINIB,4.71331596,FDA,False,RUXOLITINIB,
fda_1045,CEFOTIAM,4.78887033,FDA,False,CEFOTIAM,
fda_1623,_c001,6.30511045,FDA,False,,
fda_1535,_c001,6.83681679,FDA,False,,
fda_1016,CYCLACILLIN,4.09069967,FDA,False,CYCLACILLIN,
fda_1241,PIRBUTEROL,3.1886375,FDA,False,PIRBUTEROL,
fda_1204,LENALIDOMIDE,4.37568617,FDA,False,LENALIDOMIDE,
fda_1483,ROMIDEPSIN,4.95712996,FDA,False,ROMIDEPSIN,
fda_1656,_c001,4.00431633,FDA,False,,
fda_1161,ATENOLOL,3.12897587,FDA,False,ATENOLOL,
fda_1317,CEFOTETAN,4.93731117,FDA,False,CEFOTETAN,
fda_1104,PROCYCLIDINE,4.32303667,FDA,False,PROCYCLIDINE,
fda_1488,PALIPERIDONE PALMITATE,6.05917406,FDA,False,PALIPERIDONE PALMITATE,
fda_1674,_c001,3.87963557,FDA,False,,
fda_1358,CHLORPHENESIN CARBAMATE,3.80888653,FDA,False,CHLORPHENESIN CARBAMATE,
fda_1207,NOREPINEPHRINE,3.04195285,FDA,False,NOREPINEPHRINE,
fda_1712,_c001,5.50071669,FDA,False,,
fda_1339,HEXOCYCLIUM,4.50061226,FDA,False,HEXOCYCLIUM,
fda_176,_c001,2.90183091,FDA,False,,
fda_1267,DOLASETRON,3.71503711,FDA,False,DOLASETRON,
fda_1162,TOCAINIDE,3.5258255,FDA,False,TOCAINIDE,
fda_1023,_c001,3.07185435,FDA,False,,
fda_1370,THONZONIUM,5.04186821,FDA,False,THONZONIUM,
fda_1088,CHLOROQUINE,3.86179233,FDA,False,CHLOROQUINE,
fda_1635,_c001,4.07039928,FDA,False,,
fda_1226,CLORAZEPATE,4.32325602,FDA,False,CLORAZEPATE,
fda_1389,ESTRAMUSTINE PHOSPHATE,5.83770895,FDA,False,ESTRAMUSTINE PHOSPHATE,
fda_1279,ESCITALOPRAM,5.31001425,FDA,False,ESCITALOPRAM,
fda_1092,DIHYDROARTEMISININ,5.09609079,FDA,False,DIHYDROARTEMISININ,
fda_1532,IVACAFTOR,4.88409996,FDA,False,IVACAFTOR,
fda_1291,_c001,4.2635479,FDA,False,,
fda_1329,TYROSINE,3.32335019,FDA,False,TYROSINE,
fda_155,BUSULFAN,4.467834,FDA,False,BUSULFAN,
fda_1641,_c001,4.4783268,FDA,False,,
fda_1369,OXYMETHOLONE,5.52822542,FDA,False,OXYMETHOLONE,
fda_1669,_c001,4.58868551,FDA,False,,
fda_1441,Molecule-1,5.62263918,FDA,True,,Molecule-1
fda_1417,DOXERCALCIFEROL,5.89418602,FDA,False,DOXERCALCIFEROL,
fda_1802,_c001,4.62136364,FDA,False,,
fda_1757,_c001,4.44081736,FDA,False,,
fda_114,CODEINE,3.84626079,FDA,False,CODEINE,
fda_1469,METHYLPHENIDATE,3.41013074,FDA,False,METHYLPHENIDATE,
fda_1662,_c001,4.21345568,FDA,False,,
fda_1743,_c001,3.87476087,FDA,False,,
fda_1055,CEFPODOXIME PROXETIL,4.95589018,FDA,False,CEFPODOXIME PROXETIL,
fda_1784,_c001,5.83074331,FDA,False,,
fda_1349,BETAMETHASONE DIPROPIONATE,5.75050783,FDA,False,BETAMETHASONE DIPROPIONATE,
fda_1435,METHYL SALICYLATE,4.06221914,FDA,False,METHYL SALICYLATE,
fda_1598,_c001,6.44275331,FDA,False,,
fda_1587,_c001,5.97172785,FDA,False,,
fda_1614,_c001,5.5531249,FDA,False,,
fda_1257,SUMATRIPTAN,3.6347878,FDA,False,SUMATRIPTAN,
fda_1011,DAUNORUBICIN,4.07304573,FDA,False,DAUNORUBICIN,
fda_1325,Molecule-1,6.435009,FDA,True,,Molecule-1
fda_1338,HEXOCYCLIUM,4.34357023,FDA,False,HEXOCYCLIUM,
fda_1135,QUINETHAZONE,4.32468796,FDA,False,QUINETHAZONE,
fda_1520,DEFERIPRONE,2.96940207,FDA,False,DEFERIPRONE,
fda_13,SULFADIAZINE,3.62555504,FDA,False,SULFADIAZINE,
fda_1398,TIOPRONIN,2.6464026,FDA,False,TIOPRONIN,
fda_1005,CEPHAPIRIN,3.58053756,FDA,False,CEPHAPIRIN,
fda_1118,OXYPHENCYCLIMINE,4.45233297,FDA,False,OXYPHENCYCLIMINE,
fda_1262,IBUTILIDE,4.25029898,FDA,False,IBUTILIDE,
fda_1753,_c001,4.65156555,FDA,False,,
fda_1195,HALOFANTRINE,5.55730677,FDA,False,HALOFANTRINE,
fda_125,NITROFURANTOIN,3.94443822,FDA,False,NITROFURANTOIN,
fda_1221,METAPROTERENOL,2.99654651,FDA,False,METAPROTERENOL,
fda_1166,ECONAZOLE,4.35572815,FDA,False,ECONAZOLE,
fda_1344,Molecule-1,5.16334343,FDA,True,,Molecule-1
fda_1361,Molecule-1,4.6617322,FDA,True,,Molecule-1
fda_1355,METHIXENE,4.73394632,FDA,False,METHIXENE,
fda_1745,_c001,5.4295578,FDA,False,,
fda_144,TESTOSTERONE PROPIONATE,5.81028891,FDA,False,TESTOSTERONE PROPIONATE,
fda_1169,FLECAINIDE,3.81537247,FDA,False,FLECAINIDE,
fda_183,PROMAZINE,4.17531157,FDA,False,PROMAZINE,
fda_1021,CEFACLOR,3.90593076,FDA,False,CEFACLOR,
fda_1179,METHACHOLINE,2.59113908,FDA,False,METHACHOLINE,
fda_1839,M DEFLAZACORT,5.26731443,FDA,False,DEFLAZACORT,
fda_1478,VIGABATRIN,2.63106179,FDA,False,VIGABATRIN,
fda_1121,BIPERIDEN,4.83453512,FDA,False,BIPERIDEN,
fda_1272,DELAVIRDINE,3.95120168,FDA,False,DELAVIRDINE,
fda_1670,_c001,4.61172295,FDA,False,,
fda_1152,IBUPROFEN,4.56401396,FDA,False,IBUPROFEN,
fda_1328,HYDROCORTISONE PROBUTATE,5.50807714,FDA,False,HYDROCORTISONE PROBUTATE,
fda_163,_c001,3.70696449,FDA,False,,
fda_1228,CLORAZEPATE,4.27301931,FDA,False,CLORAZEPATE,
fda_1372,SULBACTAM,4.14346123,FDA,False,SULBACTAM,
fda_1430,Molecule-1,3.59967804,FDA,True,,Molecule-1
fda_153,BETAZOLE,2.85058689,FDA,False,BETAZOLE,
fda_1465,CYCLOTHIAZIDE,5.00046682,FDA,False,CYCLOTHIAZIDE,
fda_1639,_c001,4.06674385,FDA,False,,
fda_1815,_c001,6.62048292,FDA,False,,
fda_1673,_c001,5.45838022,FDA,False,,
fda_1510,ROFLUMILAST,5.16700983,FDA,False,ROFLUMILAST,
fda_1829,M MIDOSTAURIN,4.91782045,FDA,False,MIDOSTAURIN,
fda_152,DIGOXIN,6.82241964,FDA,False,DIGOXIN,
fda_1550,_c001,5.45816851,FDA,False,,
fda_1432,DESVENLAFAXINE,4.16016626,FDA,False,DESVENLAFAXINE,
fda_1622,_c001,4.6558342,FDA,False,,
fda_1308,SITAGLIPTIN,5.18658686,FDA,False,SITAGLIPTIN,
fda_1265,ROPIVACAINE,3.72087789,FDA,False,ROPIVACAINE,
fda_1596,_c001,4.04118681,FDA,False,,
fda_1227,TERBUTALINE,2.76635385,FDA,False,TERBUTALINE,
fda_1805,_c001,4.98529387,FDA,False,,
fda_1503,LURASIDONE,5.38665962,FDA,False,LURASIDONE,
fda_1381,PROTIRELIN,4.88319445,FDA,False,PROTIRELIN,
fda_1387,Molecule-1,3.14863849,FDA,True,,Molecule-1
fda_1665,_c001,5.71371412,FDA,False,,
fda_1466,CYCLOTHIAZIDE,4.30281687,FDA,False,CYCLOTHIAZIDE,
fda_1247,MILRINONE,4.27375269,FDA,False,MILRINONE,
fda_1354,Molecule-1,3.98390651,FDA,True,,Molecule-1
fda_1838,DEFLAZACORT,5.86068344,FDA,False,DEFLAZACORT,
fda_1586,_c001,5.5830512,FDA,False,,
fda_1560,_c001,4.18353033,FDA,False,,
fda_1357,Molecule-1,5.47827578,FDA,True,,Molecule-1
fda_1448,CARBENICILLIN INDANYL,4.86078262,FDA,False,CARBENICILLIN INDANYL,
fda_1842,TELOTRISTAT,5.93121386,FDA,False,TELOTRISTAT,
fda_1479,BEPOTASTINE,4.92008066,FDA,False,BEPOTASTINE,
fda_1577,_c001,5.18729925,FDA,False,,
fda_1693,_c001,4.04230928,FDA,False,,
fda_1053,LORACARBEF,4.61249208,FDA,False,LORACARBEF,
fda_1848,VALBENAZINE,4.65208769,FDA,False,VALBENAZINE,
fda_1522,INDACATEROL,5.1254096,FDA,False,INDACATEROL,
fda_1721,_c001,5.31553841,FDA,False,,
fda_1320,METHYLTESTOSTERONE,5.15610552,FDA,False,METHYLTESTOSTERONE,
fda_1405,OCTINOXATE,4.17677546,FDA,False,OCTINOXATE,
fda_175,FLUDROCORTISONE ACETATE,5.66596174,FDA,False,FLUDROCORTISONE ACETATE,
fda_1420,_c001,3.56823802,FDA,False,,
fda_1486,FENOFIBRIC ACID,4.37509298,FDA,False,FENOFIBRIC ACID,
fda_1018,CEFOXITIN,4.12350035,FDA,False,CEFOXITIN,
fda_1089,MEPHENYTOIN,3.95000005,FDA,False,MEPHENYTOIN,
fda_1521,ICATIBANT,6.70219421,FDA,False,ICATIBANT,
fda_1239,BITOLTEROL,4.43072605,FDA,False,BITOLTEROL,
fda_1185,_c001,5.18629456,FDA,False,,
fda_1218,GUANETHIDINE,3.58187175,FDA,False,GUANETHIDINE,
fda_1744,_c001,4.61539221,FDA,False,,
fda_1691,_c001,5.57116652,FDA,False,,
fda_1688,_c001,3.53551793,FDA,False,,
fda_1284,RAPACURONIUM,6.14489508,FDA,False,RAPACURONIUM,
fda_1336,Molecule-1,4.86459303,FDA,True,,Molecule-1
fda_1151,MICONAZOLE,4.91622686,FDA,False,MICONAZOLE,
fda_1236,MORPHINE,4.09412956,FDA,False,MORPHINE,
fda_1240,PENBUTOLOL,4.02326393,FDA,False,PENBUTOLOL,
fda_1128,ETHOSUXIMIDE,4.12637424,FDA,False,ETHOSUXIMIDE,
fda_1182,ESMOLOL,3.70413423,FDA,False,ESMOLOL,
fda_1020,BACAMPICILLIN,4.44262123,FDA,False,BACAMPICILLIN,
fda_1069,_c001,5.89764261,FDA,False,,
fda_1153,LUMEFANTRINE,5.16482687,FDA,False,LUMEFANTRINE,
fda_1194,DESFLURANE,3.06955028,FDA,False,DESFLURANE,
fda_1654,_c001,3.55396962,FDA,False,,
fda_1365,Molecule-1,2.95212173,FDA,True,,Molecule-1
fda_1643,_c001,4.74227381,FDA,False,,
fda_1477,ASENAPINE,4.20196342,FDA,False,ASENAPINE,
fda_1447,CARBENICILLIN INDANYL,4.86446428,FDA,False,CARBENICILLIN INDANYL,
fda_171,PREDNISOLONE,5.33013916,FDA,False,PREDNISOLONE,
fda_1008,CEFAZOLIN,4.31358099,FDA,False,CEFAZOLIN,
fda_1804,_c001,6.02829599,FDA,False,,
fda_1126,TRICHLORMETHIAZIDE,4.18389559,FDA,False,TRICHLORMETHIAZIDE,
fda_1655,_c001,3.88902855,FDA,False,,
fda_1807,_c001,5.34317017,FDA,False,,
fda_1222,METAPROTERENOL,2.70020747,FDA,False,METAPROTERENOL,
fda_1695,_c001,4.82218218,FDA,False,,
fda_1454,Molecule-1,4.80774164,FDA,True,,Molecule-1
fda_1844,NALDEMEDINE,6.04499674,FDA,False,NALDEMEDINE,
fda_1525,CLOBAZAM,5.46926641,FDA,False,CLOBAZAM,
fda_185,LIOTHYRONINE,5.51388216,FDA,False,LIOTHYRONINE,
fda_1352,LEVOPROPOXYPHENE,4.68763018,FDA,False,LEVOPROPOXYPHENE,
fda_1288,ROSIGLITAZONE,4.20354605,FDA,False,ROSIGLITAZONE,
fda_1677,_c001,3.73488402,FDA,False,,
fda_1132,OXYPHENBUTAZONE,4.98186111,FDA,False,OXYPHENBUTAZONE,
fda_1621,_c001,4.94436789,FDA,False,,
fda_1287,ROSIGLITAZONE,4.52131844,FDA,False,ROSIGLITAZONE,
fda_1504,CABAZITAXEL,5.45130157,FDA,False,CABAZITAXEL,
fda_1403,FLUTICASONE FUROATE,5.41979361,FDA,False,FLUTICASONE FUROATE,
fda_148,PROGESTERONE,5.15522957,FDA,False,PROGESTERONE,
fda_1537,_c001,5.84590006,FDA,False,,
fda_1847,VOXILAPREVIR,4.71763563,FDA,False,VOXILAPREVIR,
fda_1801,_c001,5.43059015,FDA,False,,
fda_1306,LISDEXAMFETAMINE,3.22432923,FDA,False,LISDEXAMFETAMINE,
fda_1659,_c001,4.1060214,FDA,False,,
fda_1810,_c001,5.64604902,FDA,False,,
fda_1296,METHYL AMINOLEVULINATE,3.94091678,FDA,False,METHYL AMINOLEVULINATE,
fda_1029,CEFUROXIME,4.10703087,FDA,False,CEFUROXIME,
fda_1481,PRALATREXATE,5.40797663,FDA,False,PRALATREXATE,
fda_1136,PRILOCAINE,3.25664067,FDA,False,PRILOCAINE,
fda_1730,_c001,6.02280426,FDA,False,,
fda_142,CHLORPROMAZINE,3.98391247,FDA,False,CHLORPROMAZINE,
fda_1588,_c001,4.43856716,FDA,False,,
fda_1720,_c001,4.09976053,FDA,False,,
fda_1740,_c001,6.0767417,FDA,False,,
fda_1275,EPROSARTAN,5.87561274,FDA,False,EPROSARTAN,
fda_1283,ABACAVIR,4.6323123,FDA,False,ABACAVIR,
fda_1409,Molecule-1,3.44059825,FDA,True,,Molecule-1
fda_1806,_c001,5.12096262,FDA,False,,
fda_1534,_c001,5.18365479,FDA,False,,
fda_1107,MECAMYLAMINE,3.49244618,FDA,False,MECAMYLAMINE,
fda_1698,_c001,3.87579703,FDA,False,,
fda_1256,PAMIDRONATE,4.01753569,FDA,False,PAMIDRONATE,
fda_1846,EDARAVONE,3.38784599,FDA,False,EDARAVONE,
fda_1749,_c001,4.23376989,FDA,False,,
fda_1144,MITOTANE,3.95542645,FDA,False,MITOTANE,
fda_1771,_c001,5.01362228,FDA,False,,
fda_1061,_c001,5.47704697,FDA,False,,
fda_1556,_c001,5.72152185,FDA,False,,
fda_1626,_c001,4.71505404,FDA,False,,
fda_1612,_c001,3.21292043,FDA,False,,
fda_1797,_c001,4.06119299,FDA,False,,
fda_1142,BENZQUINAMIDE,4.17962742,FDA,False,BENZQUINAMIDE,
fda_1496,ALCAFTADINE,5.02733183,FDA,False,ALCAFTADINE,
fda_1251,DOXAZOSIN,4.65940142,FDA,False,DOXAZOSIN,
fda_1137,DOXAPRAM,5.14859247,FDA,False,DOXAPRAM,
fda_1676,_c001,3.68411183,FDA,False,,
fda_1686,_c001,4.3532424,FDA,False,,
fda_17,ESTRADIOL,5.07554245,FDA,False,ESTRADIOL,
fda_1123,MEPIVACAINE,3.67592359,FDA,False,MEPIVACAINE,
fda_1617,_c001,4.67622566,FDA,False,,
fda_1010,CEPHALOTHIN,3.82449031,FDA,False,CEPHALOTHIN,
fda_1725,_c001,4.58185577,FDA,False,,
fda_1313,BLEOMYCIN,6.76447058,FDA,False,BLEOMYCIN,
fda_1514,_c001,6.69119644,FDA,False,,
fda_1117,METHOHEXITAL,5.16053152,FDA,False,METHOHEXITAL,
fda_135,CARBINOXAMINE,3.3441937,FDA,False,CARBINOXAMINE,
fda_1490,CAPSAICIN,4.36488771,FDA,False,CAPSAICIN,
fda_1024,PIPERACILLIN,4.48129129,FDA,False,PIPERACILLIN,
fda_1482,Molecule-1,5.56791353,FDA,True,,Molecule-1
fda_1379,ALBUTEROL,3.04252362,FDA,False,ALBUTEROL,
fda_1702,_c001,4.19065905,FDA,False,,
fda_1713,_c001,4.33254004,FDA,False,,
fda_1077,_c001,2.64991546,FDA,False,,
fda_1666,_c001,4.15770388,FDA,False,,
fda_1600,_c001,6.15010786,FDA,False,,
fda_1549,_c001,4.37978554,FDA,False,,
fda_1299,SOLIFENACIN,5.22013092,FDA,False,SOLIFENACIN,
fda_1375,Molecule-1,3.58759761,FDA,True,,Molecule-1
fda_1485,CARGLUMIC ACID,4.44541168,FDA,False,CARGLUMIC ACID,
fda_1783,_c001,4.26162767,FDA,False,,
fda_121,PYRIMETHAMINE,5.27643919,FDA,False,PYRIMETHAMINE,
fda_1668,_c001,3.94688058,FDA,False,,
fda_1849,M VALBENAZINE,4.61822653,FDA,False,VALBENAZINE,
fda_1733,_c001,5.75161314,FDA,False,,
fda_1410,SALMETEROL,4.38034964,FDA,False,SALMETEROL,
fda_1457,BETAMETHASONE PHOSPHATE,5.01584721,FDA,False,BETAMETHASONE PHOSPHATE,
fda_119,HEXYLCAINE,3.41250992,FDA,False,HEXYLCAINE,
fda_1197,BICALUTAMIDE,4.92825222,FDA,False,BICALUTAMIDE,
fda_1820,_c001,4.76758575,FDA,False,,
fda_1292,IMATINIB,6.2706604,FDA,False,IMATINIB,
fda_1746,_c001,5.43806601,FDA,False,,
fda_138,METHOXSALEN,3.65078092,FDA,False,METHOXSALEN,
fda_1348,BETAMETHASONE BENZOATE,6.83105707,FDA,False,BETAMETHASONE BENZOATE,
fda_1772,_c001,4.55802011,FDA,False,,
